observation_label,StatementsCount,LocationsCount,OrganizationsCount,PercentagesCount,PersonsCount,CharacterCount,WordsCount,DigitsCount,FirstPersonSingularPronounsCount,FirstPersonPluralPronounsCount,FirstPersonPronounsCount,SecondPersonSingularPronounsCount,SecondersonPluralPronounsCount,SecondersonPronounsCount,ThirdPersonSingularPronounsCount,ThirdPersonPluralPronounsCount,SecondersonPronounsCount.1,PossessivePronounsCount,PunctuationsCount,POS_CC,POS_CD,POS_DT,POS_EX,POS_FW,POS_IN,POS_JJ,POS_JJR,POS_JJS,POS_LS,POS_MD,POS_NN,POS_NNS,POS_NNP,POS_NNPS,POS_PDT,POS_POS,POS_PRP,POS_PRP_,POS_RB,POS_RBR,POS_RBS,POS_RP,POS_SYM,POS_TO,POS_UH,POS_VB,POS_VBD,POS_VBG,POS_VBN,POS_VBP,POS_VBZ,POS_WDT,POS_WP,POS_WP_,POS_WRB,NumbersCount,SyllablesCount,ComplexWordsCount,MeasurementsCount,SymbolsCount,WrongWordsCount,SMOGReadabilityIndex,SMOGReadability,GunningFogIndex,FleschReadabilityIndex,FleschKincaidReadabilityIndex,ColemanLiauIndex,AutomatedReadabilityIndex,AdditionTransitionWordsCount,IntroductionTransitionWordsCount,ReferenceTransitionWordsCount,SimilarityTransitionWordsCount,IdentificationTransitionWordsCount,ClarificationTransitionWordsCount,AdditiveTransitionWordsCount,ConflictTransitionWordsCount,EmphasisTransitionWordsCount,ConcessionTransitionWordsCount,DismissalTransitionWordsCount,ReplacementTransitionWordsCount,AdversativeTransitionWordsCount,CausalAndReasonTransitionWordsCount,ConditionTransitionWordsCount,EffectAndResultTransitionWordsCount,PurposeTransitionWordsCount,ConsequenceTransitionWordsCount,CausalTransitionWordsCount,NumericalTransitionWordsCount,ContinuationTransitionWordsCount,ConclusionTransitionWordsCount,DigressionTransitionWordsCount,ResumptionTransitionWordsCount,SummationTransitionWordsCount,SequentialTransitionWordsCount,AvarageWrodsLength,AvarageStatementsLength,AvarageSyllablesCount,AdditiveTransitionWordsToWrodsPCT,AdversativeTransitionWordsToWrodsPCT,CausalTransitionWordsToWrodsPCT,SequentialTransitionWordsToWrodsPCT,WrongWordsToTotalWrodsPCT
truthful,5,0,0,0,0,448,124,6,1,0,1,0,0,1,1,0,1,1,13,2,4,9,0,0,17,10,0,0,0,2,24,4,0,0,0,0,6,1,5,0,0,0,0,2,0,2,9,0,4,1,0,0,0,0,1,2,148,8,0,22,19,10.355,9.928,10.8,65.331,9.314,8.572,9.259,3,1,0,0,0,0,4,1,0,0,0,0,1,3,1,2,1,0,6,1,0,0,0,0,2,3,3.612903226,24.8,1.193548387,3.225806452,0.806451613,4.838709677,2.419354839,15.32258065
truthful,7,0,0,0,0,592,145,4,1,0,1,2,2,1,1,0,1,3,12,1,3,13,0,2,16,6,1,0,0,3,28,6,0,0,0,1,9,6,6,0,0,1,0,2,0,5,6,2,2,2,3,1,0,0,1,1,195,22,0,13,19,14.068,13.488,14.8,52.818,11.026,11.32,11.39,1,1,0,0,0,0,2,2,0,3,0,0,5,2,0,1,1,0,3,1,1,0,0,0,1,3,4.082758621,20.71428571,1.344827586,1.379310345,3.448275862,2.068965517,2.068965517,13.10344828
truthful,31,0,0,0,0,2445,638,4,8,22,30,1,1,30,8,22,30,8,86,21,3,56,2,1,53,48,0,1,0,7,81,27,0,0,1,0,31,9,59,1,1,1,0,18,0,26,42,4,12,4,5,1,1,0,5,0,799,74,0,82,104,11.955,11.462,12,58.049,9.266,11.327,9.32,5,2,0,0,0,0,7,2,0,2,0,0,4,4,1,2,1,1,8,2,1,1,1,1,1,7,3.832288401,20.58064516,1.252351097,1.097178683,0.626959248,1.253918495,1.097178683,16.30094044
truthful,10,0,0,0,0,694,178,3,1,3,4,0,0,4,1,3,4,1,15,4,1,21,1,0,18,16,0,1,0,4,30,5,1,0,0,0,8,3,8,0,0,0,0,6,0,7,11,1,2,5,0,0,0,0,0,0,224,20,0,15,22,10.504,10.071,10,70.035,6.658,8.917,6.309,2,1,0,0,0,0,3,2,0,3,0,0,5,2,1,0,0,0,3,0,0,0,0,0,0,0,3.898876404,17.8,1.258426966,1.685393258,2.808988764,1.685393258,0,12.35955056
truthful,19,0,0,0,0,988,294,10,5,0,5,3,3,5,5,0,5,1,30,10,8,28,4,3,19,11,1,0,0,2,42,10,1,0,0,0,11,1,24,0,0,5,0,8,0,11,23,4,9,7,2,0,0,0,0,4,337,25,0,31,37,9.362,8.976,8.4,76.887,5.386,6.347,3.617,2,1,0,0,0,0,3,2,0,1,0,0,3,3,1,2,1,0,6,1,0,1,0,0,2,4,3.360544218,15.47368421,1.146258503,1.020408163,1.020408163,2.040816327,1.360544218,12.58503401
truthful,9,0,0,0,0,661,176,0,1,4,5,3,3,5,1,4,5,2,11,4,1,20,0,0,19,9,0,1,0,3,29,7,0,0,0,2,9,3,9,1,0,0,0,4,0,7,6,1,9,6,2,2,0,0,2,0,213,19,0,15,29,10.637,10.198,10.4,69.94,6.801,8.866,6.53,2,1,0,0,1,1,4,1,0,1,0,0,2,2,0,1,1,0,3,1,0,0,0,0,1,2,3.755681818,19.55555556,1.210227273,2.272727273,1.136363636,1.704545455,1.136363636,16.47727273
truthful,11,0,0,0,0,924,235,0,4,2,6,1,1,6,4,2,6,1,22,10,0,27,0,0,17,23,0,2,0,4,38,8,0,0,0,1,9,2,18,1,1,0,0,6,0,10,16,1,4,0,1,1,1,0,1,0,299,21,0,25,33,9.889,9.481,9.2,67.386,7.189,9.276,6.922,3,3,0,0,0,0,6,3,0,2,0,0,5,2,1,1,1,0,4,1,0,0,0,0,1,2,3.931914894,21.36363636,1.272340426,2.553191489,2.127659574,1.70212766,0.85106383,14.04255319
truthful,6,0,0,0,0,511,132,0,2,0,2,4,4,2,2,0,2,0,9,7,0,17,0,1,11,11,0,0,0,4,19,5,0,0,0,0,9,0,7,0,0,1,0,3,0,7,1,2,3,7,2,0,0,0,0,0,166,13,0,10,11,11.538,11.062,12,66.146,8.836,9.146,8.985,2,1,0,0,0,0,3,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,3.871212121,22,1.257575758,2.272727273,1.515151515,0.757575758,0,8.333333333
truthful,6,0,0,0,0,584,138,0,3,2,5,1,1,5,3,2,5,1,11,5,0,11,0,0,11,16,1,0,0,1,17,10,0,0,0,0,6,1,14,0,0,0,0,4,0,4,8,6,3,1,2,0,0,0,0,0,197,18,0,7,17,13.024,12.487,13.6,52.36,11.132,10.718,10.992,3,1,0,0,0,0,4,1,0,1,0,0,2,2,1,1,1,0,4,1,0,0,0,0,1,2,4.231884058,23,1.427536232,2.898550725,1.449275362,2.898550725,1.449275362,12.31884058
truthful,5,0,0,0,0,321,82,3,1,0,1,0,0,1,1,0,1,1,8,4,1,9,0,0,4,9,0,0,0,1,17,1,0,0,0,0,2,1,6,0,0,0,0,1,0,3,7,0,1,0,1,1,0,0,0,1,110,11,0,8,14,10.864,10.416,10.8,58.479,7.918,10.004,6.471,2,1,0,0,0,0,3,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,3.914634146,16.4,1.341463415,3.658536585,1.219512195,2.43902439,0,17.07317073
truthful,6,0,0,0,0,430,124,0,1,6,7,1,1,7,1,6,7,1,10,2,0,14,0,0,14,5,1,1,0,4,25,3,0,0,0,1,7,1,6,1,0,1,0,1,0,6,5,4,1,0,3,1,1,0,0,0,139,3,0,9,17,6.869,6.586,6.4,78.684,5.975,6.553,5.473,2,1,0,0,0,0,3,1,0,0,0,0,1,3,0,2,1,0,5,0,0,0,0,0,1,1,3.467741935,20.66666667,1.120967742,2.419354839,0.806451613,4.032258065,0.806451613,13.70967742
truthful,8,0,0,0,0,501,134,0,3,0,3,0,0,3,3,0,3,0,15,2,1,10,0,0,9,11,1,0,0,2,19,3,0,0,0,0,7,0,10,0,1,0,0,1,0,3,14,5,6,3,1,0,1,0,1,0,159,14,0,15,19,10.686,10.246,10,71.568,6.724,8.785,6.766,2,1,0,0,0,0,3,1,0,2,0,1,4,2,1,1,1,0,4,0,0,0,0,0,2,2,3.73880597,16.75,1.186567164,2.23880597,2.985074627,2.985074627,1.492537313,14.17910448
truthful,17,0,0,0,0,1064,286,5,3,3,6,0,0,6,3,3,6,0,29,12,3,41,3,0,21,18,1,0,0,6,54,7,0,0,0,1,7,0,17,0,0,0,0,4,0,10,20,3,5,2,2,0,1,0,2,3,344,25,0,28,44,9.862,9.455,9.2,71.591,6.572,8.422,6.177,3,1,0,0,0,0,4,1,0,1,0,0,2,3,1,2,1,0,6,0,0,0,0,0,1,1,3.72027972,16.82352941,1.202797203,1.398601399,0.699300699,2.097902098,0.34965035,15.38461538
truthful,23,0,0,0,0,1978,542,2,13,0,13,2,2,13,13,0,13,6,46,25,1,42,5,1,49,34,1,1,0,3,85,12,0,0,0,2,33,10,40,1,0,2,0,13,0,20,50,9,14,6,3,4,3,0,4,1,660,46,0,47,60,11.038,10.583,11.2,66.439,8.775,8.417,8.36,6,3,0,0,0,0,9,1,0,0,0,0,1,3,2,2,1,0,7,1,1,0,0,0,1,3,3.649446494,23.56521739,1.217712177,1.660516605,0.184501845,1.291512915,0.553505535,11.0701107
truthful,5,0,0,0,0,705,175,0,3,1,4,0,0,4,3,1,4,1,20,7,1,19,2,0,16,13,3,0,0,0,29,6,0,0,1,0,6,1,7,0,0,1,0,4,0,5,11,3,9,1,3,2,0,0,0,0,238,23,0,18,28,14.314,13.724,16,47.948,12.824,10.7,13.144,3,1,0,0,0,0,4,0,0,1,1,0,2,2,0,1,1,0,3,0,0,0,0,0,3,2,4.028571429,35,1.36,2.285714286,1.142857143,1.714285714,1.142857143,16
truthful,11,0,0,0,0,633,177,6,4,0,4,2,2,4,4,0,4,1,14,3,3,18,1,1,18,10,0,0,1,3,32,1,0,0,1,1,12,2,8,0,0,0,0,0,0,5,11,2,6,5,3,2,0,0,3,3,199,12,0,16,24,8.418,8.071,6.8,84.395,4.167,6.891,3.707,1,2,0,0,0,0,3,3,0,1,0,0,4,2,1,1,1,0,4,0,0,0,0,0,1,1,3.576271186,16.09090909,1.124293785,1.694915254,2.259887006,2.259887006,0.564971751,13.55932203
truthful,5,0,0,0,0,317,92,0,3,5,8,0,0,8,3,5,8,1,7,3,0,10,0,0,7,6,0,0,0,0,15,1,0,0,0,0,8,1,7,0,0,0,0,2,0,5,11,0,3,0,1,0,0,0,0,0,99,5,0,7,9,8.344,8,7.6,86.263,4.457,6.138,4.212,2,2,0,0,0,0,4,0,0,0,0,0,0,2,0,1,1,0,3,0,0,0,0,0,1,1,3.445652174,18.4,1.076086957,4.347826087,0,3.260869565,1.086956522,9.782608696
truthful,8,0,0,0,0,332,98,0,0,0,0,1,1,0,0,0,0,0,15,3,0,17,1,0,6,6,0,0,0,0,24,6,0,0,0,0,0,1,3,0,0,1,0,0,0,1,4,0,0,1,0,0,0,0,0,0,100,5,0,17,21,7.645,7.33,6,83.122,3.963,7.625,4.326,2,3,0,0,0,0,5,0,0,0,0,0,0,2,0,1,1,0,3,0,0,0,0,0,1,1,3.387755102,12.25,1.020408163,5.102040816,0,3.06122449,1.020408163,21.42857143
truthful,32,0,0,0,0,2776,723,9,14,2,16,11,11,16,14,2,16,2,90,26,8,77,0,1,78,53,1,0,0,6,104,25,0,0,1,1,33,7,55,1,0,1,0,15,1,28,15,8,17,12,21,2,0,0,2,2,903,78,0,97,130,11.657,11.177,11.6,59.088,9.163,11.198,9.301,4,4,1,0,0,0,9,2,0,1,0,0,3,2,1,2,2,0,6,2,0,0,0,0,2,4,3.8395574,22.59375,1.248962656,1.244813278,0.414937759,0.829875519,0.553250346,17.98063624
truthful,11,0,0,0,0,749,204,3,0,7,7,0,0,7,0,7,7,4,17,6,3,27,0,0,11,13,2,0,0,0,36,9,0,0,0,0,3,5,8,0,0,0,0,15,0,9,10,3,5,1,6,2,2,0,0,1,247,17,0,24,25,10.578,10.141,10.4,69.666,7.89,8.409,7.479,2,1,0,0,1,1,4,2,0,0,0,0,2,1,0,0,0,1,2,2,1,0,0,0,1,4,3.671568627,18.54545455,1.210784314,1.960784314,0.980392157,0.980392157,1.960784314,12.25490196
truthful,7,0,0,0,0,295,79,4,1,0,1,1,1,1,1,0,1,0,9,2,2,6,1,0,4,3,0,0,0,2,12,2,0,0,0,0,5,1,10,1,0,0,0,0,0,2,4,2,1,1,1,0,0,0,1,2,96,10,0,11,13,10.504,10.071,10,67.263,6.486,9.78,5.875,2,3,0,0,0,0,5,1,0,0,0,0,1,2,1,1,1,0,4,0,0,0,0,0,1,1,3.734177215,11.28571429,1.215189873,6.329113924,1.265822785,5.063291139,1.265822785,16.4556962
truthful,3,0,0,0,0,476,136,0,4,0,4,3,3,4,4,0,4,0,12,4,0,19,0,0,17,6,0,2,0,2,22,2,0,0,0,1,10,1,5,0,0,1,0,5,0,5,3,3,2,2,7,0,1,0,1,0,148,3,0,12,20,10.126,9.708,24.4,40.842,22.22,7.96,27.07,2,1,0,0,0,0,3,1,0,0,0,0,1,3,1,2,1,0,6,0,0,0,0,0,1,1,3.5,45.33333333,1.088235294,2.205882353,0.735294118,4.411764706,0.735294118,14.70588235
truthful,12,0,0,0,0,1256,319,10,6,19,25,0,0,25,6,19,25,4,25,10,3,36,1,0,38,18,1,0,0,4,45,8,1,0,0,0,21,8,20,0,0,3,0,3,0,10,22,7,10,6,2,0,2,0,2,0,402,32,0,36,36,12.092,11.593,12.8,62.794,9.813,9.811,10.542,3,3,0,0,0,0,6,1,0,1,0,0,2,3,1,2,1,0,6,0,0,0,0,0,1,1,3.937304075,26.58333333,1.260188088,1.880877743,0.626959248,1.880877743,0.313479624,11.28526646
truthful,13,0,0,0,0,1137,307,10,3,13,16,3,3,16,3,13,16,3,38,7,6,23,0,2,32,16,0,0,0,1,44,14,1,0,0,0,18,3,24,1,0,1,0,7,0,7,11,3,15,8,9,0,2,0,1,4,370,30,0,41,48,11.807,11.321,12,62.945,9.295,9.775,9.513,3,2,0,0,1,2,7,2,0,0,0,0,2,2,1,1,1,0,4,0,1,0,0,0,1,2,3.703583062,23.61538462,1.205211726,2.280130293,0.651465798,1.302931596,0.651465798,15.63517915
truthful,4,0,0,0,0,563,148,0,2,3,5,1,1,5,2,3,5,2,20,3,2,10,0,0,8,17,1,0,0,2,25,4,0,0,0,1,6,3,8,0,0,1,0,6,0,5,11,0,4,0,4,2,1,0,0,0,185,14,0,18,28,12.688,12.165,14.4,57.043,11.563,9.518,12.215,2,1,0,0,0,0,3,1,0,0,0,0,1,2,2,1,1,0,5,0,1,0,0,0,1,2,3.804054054,37,1.25,2.027027027,0.675675676,3.378378378,1.351351351,18.91891892
truthful,5,0,0,0,0,495,124,0,1,3,4,0,0,4,1,3,4,3,6,3,0,11,0,0,12,11,0,0,0,0,25,5,0,0,0,1,6,3,13,0,0,2,0,2,0,5,10,0,2,1,0,1,0,0,0,0,162,9,0,6,16,10.794,10.348,12,61.731,10.214,9.232,10.587,4,1,0,0,0,0,5,3,0,4,0,0,7,1,0,1,1,0,2,0,0,0,0,0,1,1,3.991935484,24.8,1.306451613,4.032258065,5.64516129,1.612903226,0.806451613,12.90322581
truthful,9,0,0,0,0,616,178,4,5,1,6,0,0,6,5,1,6,1,16,5,2,15,3,2,13,9,0,0,0,2,35,0,0,0,0,0,12,2,11,0,0,0,0,5,0,6,18,1,4,1,3,0,1,0,3,2,198,11,0,20,21,9.445,9.055,9.2,77.61,6.547,7.551,6.32,2,2,0,0,0,0,4,1,0,0,0,0,1,2,1,1,1,0,4,0,2,0,0,0,1,3,3.460674157,19.77777778,1.112359551,2.247191011,0.561797753,2.247191011,1.685393258,11.79775281
truthful,9,0,0,0,0,671,176,1,2,0,2,0,0,2,2,0,2,0,22,3,1,20,1,2,17,15,0,0,0,2,36,4,0,0,0,1,4,0,13,0,0,1,0,4,0,4,9,3,3,0,2,0,0,0,0,1,221,19,0,22,32,10.637,10.198,10.4,63.71,7.625,9.646,7.063,3,1,0,0,0,0,4,0,0,0,0,1,1,2,1,0,0,0,3,0,0,0,0,0,0,0,3.8125,19.55555556,1.255681818,2.272727273,0.568181818,1.704545455,0,18.18181818
truthful,13,0,0,0,0,1022,275,9,5,19,24,0,0,24,5,19,24,2,17,3,5,22,1,0,41,8,2,1,0,4,34,10,0,0,0,0,29,2,21,0,0,7,0,5,0,7,29,4,5,1,0,2,1,0,1,2,328,19,0,17,21,9.784,9.381,9.6,75.42,7.069,7.87,7.012,2,1,1,0,0,0,4,2,0,2,0,1,5,3,1,2,1,1,7,0,2,1,0,0,2,5,3.716363636,21.15384615,1.192727273,1.454545455,1.818181818,2.545454545,1.818181818,7.636363636
truthful,9,0,0,0,0,487,127,2,1,2,3,0,0,3,1,2,3,1,9,4,1,10,0,0,15,11,0,0,0,1,28,7,0,0,1,0,3,2,3,0,0,0,0,1,0,4,7,1,7,2,1,0,0,0,0,1,153,12,0,10,15,10.126,9.708,9.6,72.289,6.499,9.008,6.695,3,1,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,3,1,0,0,0,0,1,2,3.834645669,14.11111111,1.204724409,3.149606299,0,2.362204724,1.57480315,11.81102362
truthful,7,0,0,0,0,459,123,3,0,1,1,5,5,1,0,1,1,0,14,4,1,9,0,0,13,5,0,1,0,2,23,2,0,0,0,0,7,1,9,0,0,0,0,3,0,5,3,3,1,5,4,0,0,0,0,0,142,9,0,20,23,10.126,9.708,10,68.742,7.77,10.508,8.657,3,1,0,0,0,0,4,1,0,0,0,1,2,2,1,1,1,1,5,0,1,0,0,0,2,3,3.731707317,17.57142857,1.154471545,3.25203252,1.62601626,4.06504065,2.43902439,18.69918699
truthful,13,0,0,0,0,488,152,0,2,2,4,2,2,4,2,2,4,0,24,3,0,15,0,0,12,10,0,1,0,1,25,6,0,0,0,0,8,0,10,0,0,0,0,2,0,4,8,1,3,3,3,0,0,0,0,0,155,11,0,24,24,16.527,15.845,25.6,32.367,22.532,10.095,27.027,3,1,0,0,0,0,4,0,0,0,0,0,0,2,0,1,1,0,3,0,0,0,0,0,1,1,3.210526316,11.69230769,1.019736842,2.631578947,0,1.973684211,0.657894737,15.78947368
truthful,8,0,0,0,0,734,199,6,7,6,13,0,0,13,7,6,13,5,19,8,4,20,2,0,18,15,0,0,0,1,33,4,0,0,0,0,9,6,10,0,0,0,0,3,0,4,16,2,8,2,0,2,1,0,2,1,233,14,0,26,25,11.208,10.746,12.8,66.233,10.054,8.631,11.049,3,1,0,0,0,0,4,1,0,0,0,1,2,3,0,1,0,1,5,1,1,0,0,0,2,4,3.688442211,24.875,1.170854271,2.010050251,1.005025126,2.512562814,2.010050251,12.56281407
truthful,5,0,0,0,0,479,126,3,0,1,1,0,0,1,0,1,1,1,18,6,2,10,0,1,6,15,1,0,0,1,23,4,0,0,0,0,5,0,11,1,0,0,0,0,0,1,12,1,2,0,0,1,0,0,0,2,160,14,0,12,21,12.688,12.165,13.6,56.606,10.581,10.07,10.557,2,2,0,0,0,0,4,1,0,0,0,0,1,2,1,0,0,0,3,0,0,0,0,0,1,1,3.801587302,25.2,1.26984127,3.174603175,0.793650794,2.380952381,0.793650794,16.66666667
truthful,17,0,0,0,0,1245,331,5,2,0,2,1,1,2,2,0,2,7,42,6,3,22,0,0,31,26,4,1,0,4,57,7,0,0,0,2,13,8,16,0,1,1,0,7,0,13,11,10,10,7,6,3,1,0,0,0,392,32,0,47,63,10.746,10.303,10.4,66.748,7.607,9.872,8.059,2,1,1,0,0,0,4,0,0,0,0,1,1,2,0,1,1,1,4,0,1,0,0,0,1,2,3.761329305,19.47058824,1.18429003,1.208459215,0.302114804,1.208459215,0.604229607,19.03323263
truthful,13,0,0,0,0,974,262,4,7,15,22,0,0,22,7,15,22,4,22,15,2,19,0,2,16,17,0,0,0,0,33,12,0,0,0,0,25,4,24,1,0,2,0,6,0,6,29,1,7,1,1,1,0,0,2,1,323,26,0,28,34,12.341,11.832,13.2,62.55,10.125,8.697,10.209,2,1,0,0,0,0,3,0,0,0,0,0,0,2,1,1,1,1,5,0,3,0,0,0,2,5,3.717557252,20.15384615,1.232824427,1.145038168,0,1.908396947,1.908396947,12.97709924
truthful,10,0,0,0,0,856,240,9,5,11,16,3,3,16,5,11,16,2,17,8,5,19,0,0,15,12,0,0,0,3,34,7,0,0,0,0,21,2,15,0,1,2,0,8,0,15,14,2,6,10,7,1,1,0,1,1,277,13,0,21,30,9.34,8.954,9.6,72.664,7.709,8.037,7.658,2,1,0,0,1,1,4,2,0,2,0,0,4,2,1,2,1,0,5,0,0,0,0,0,1,1,3.566666667,24,1.154166667,1.666666667,1.666666667,2.083333333,0.416666667,12.5
truthful,17,0,0,0,0,746,219,2,5,0,5,3,3,5,5,0,5,2,21,5,2,25,0,0,24,16,1,3,0,2,33,8,0,0,1,0,8,6,15,0,0,0,0,4,0,8,8,2,3,4,3,0,0,0,0,2,246,11,0,21,30,7.866,7.541,6.8,80.372,4.859,6.476,3.639,4,1,0,0,0,0,5,2,0,1,0,0,3,3,0,2,1,0,5,0,0,0,0,0,1,1,3.406392694,12.88235294,1.123287671,2.283105023,1.369863014,2.283105023,0.456621005,13.69863014
truthful,23,0,0,0,0,1320,380,1,6,5,11,4,5,11,6,5,11,3,41,10,3,40,3,3,31,21,1,0,0,3,63,19,0,0,1,1,20,5,19,0,0,1,0,8,0,13,20,5,4,7,10,2,2,0,1,1,418,24,0,52,69,9.096,8.721,8.4,78.136,5.85,7.361,5.713,3,2,0,0,1,2,7,2,0,1,0,0,3,2,2,0,1,0,5,0,0,0,0,0,0,0,3.473684211,16.52173913,1.1,1.842105263,0.789473684,1.315789474,0,18.15789474
truthful,16,0,0,0,0,1599,418,23,8,22,30,2,2,30,8,22,30,8,51,12,10,32,1,1,34,21,0,0,0,1,60,10,0,0,0,0,30,9,38,2,0,1,1,15,0,13,37,6,11,1,0,2,0,0,3,4,524,46,0,59,74,13.484,12.928,14.8,54.511,11.849,10.186,12.614,4,1,0,0,0,0,5,3,0,4,0,0,7,2,1,1,1,1,5,0,1,1,0,0,2,4,3.825358852,26.125,1.253588517,1.196172249,1.674641148,1.196172249,0.956937799,17.70334928
truthful,27,0,0,0,0,1332,401,11,8,0,8,0,0,8,8,0,8,1,60,12,8,28,3,2,32,31,1,1,0,4,56,15,0,0,1,0,16,1,39,1,0,1,0,4,0,9,25,4,2,8,6,1,0,0,2,6,408,16,0,74,62,7.448,7.14,6.4,84.894,4.186,7.346,4.25,8,3,0,0,0,0,11,2,0,2,0,0,4,2,2,1,1,0,5,1,0,0,0,0,1,2,3.321695761,14.85185185,1.017456359,2.743142145,0.997506234,1.246882793,0.498753117,15.46134663
truthful,28,0,0,0,0,1618,485,10,5,16,21,2,2,21,5,16,21,5,58,16,3,60,3,0,40,27,5,0,0,6,88,10,3,0,0,0,29,5,25,0,0,3,0,8,0,14,32,4,4,6,3,2,1,0,1,2,523,21,0,61,81,7.831,7.508,6.8,81.636,5.03,6.388,4.267,3,2,0,0,0,0,5,2,0,1,0,0,3,2,1,1,1,0,4,2,1,0,0,0,1,4,3.336082474,17.32142857,1.078350515,1.030927835,0.618556701,0.824742268,0.824742268,16.70103093
truthful,6,0,0,0,0,653,174,0,3,0,3,1,1,3,3,0,3,3,14,5,4,13,0,1,20,9,0,0,0,3,31,5,0,0,0,0,11,3,9,0,0,0,0,5,0,10,10,1,7,3,2,0,0,0,2,0,225,20,0,14,19,13.559,13,15.2,56.541,11.708,8.338,11.422,2,1,0,0,0,0,3,1,0,0,0,0,1,3,0,2,1,0,5,0,1,0,0,0,1,2,3.752873563,29,1.293103448,1.724137931,0.574712644,2.873563218,1.149425287,10.91954023
truthful,10,0,0,0,0,577,159,10,0,6,6,2,2,6,0,6,6,1,14,2,4,18,0,0,16,9,0,0,0,0,19,5,0,0,0,0,14,1,11,0,0,0,0,4,0,5,9,2,4,5,1,1,0,0,0,0,180,8,0,18,30,8.001,7.671,6.8,78.503,5.268,8.143,5.27,1,1,0,0,0,0,2,1,0,0,0,1,2,1,1,1,1,1,4,0,1,0,0,0,2,3,3.628930818,15.9,1.132075472,1.257861635,1.257861635,2.51572327,1.886792453,18.86792453
truthful,10,0,0,0,0,752,203,1,7,10,17,0,0,17,7,10,17,4,18,6,4,19,0,0,18,11,0,0,0,2,33,7,0,0,0,0,17,4,10,0,0,1,0,5,0,5,24,2,6,1,0,0,0,0,0,1,234,11,0,17,25,8.599,8.244,8,77.772,5.993,7.803,6.252,2,2,0,0,0,0,4,0,0,1,0,0,1,2,0,0,0,0,2,0,2,1,0,0,0,3,3.704433498,20.3,1.15270936,1.97044335,0.492610837,0.985221675,1.477832512,12.31527094
truthful,10,0,0,0,0,659,178,1,1,4,5,2,2,5,1,4,5,1,18,1,2,22,0,0,24,7,0,0,0,1,32,6,0,0,0,0,9,2,12,0,1,0,0,5,0,6,7,1,4,5,1,1,0,0,0,0,216,16,0,19,23,10.355,9.928,9.6,67.604,7.482,8.605,7.035,3,2,0,0,0,0,5,0,0,0,0,1,1,3,1,2,1,0,6,0,0,0,0,0,1,1,3.702247191,17.8,1.213483146,2.808988764,0.561797753,3.370786517,0.561797753,12.92134831
truthful,25,0,0,1,0,1855,484,6,9,31,40,0,0,40,9,31,40,8,36,20,2,51,0,0,38,37,3,1,0,3,75,18,0,0,0,0,36,8,20,1,1,2,0,15,0,20,46,5,8,1,5,0,2,0,5,0,602,39,0,38,52,9.871,9.464,9.6,70.852,7.121,9.091,6.81,7,2,0,0,0,0,9,3,0,1,0,0,4,3,1,2,1,1,7,1,3,1,0,0,2,7,3.832644628,19.36,1.243801653,1.859504132,0.826446281,1.446280992,1.446280992,10.74380165
truthful,10,0,0,0,0,1241,306,12,0,7,7,4,4,7,0,7,7,5,22,15,4,31,0,0,35,23,0,0,0,4,50,11,1,0,0,2,17,5,11,0,0,0,0,7,0,10,19,5,11,7,1,0,2,0,2,2,402,39,0,28,32,13.886,13.313,15.2,55.961,11.552,10.272,12.491,4,1,0,0,0,0,5,1,0,0,0,0,1,2,1,1,1,0,4,1,0,0,0,0,1,2,4.055555556,30.6,1.31372549,1.633986928,0.326797386,1.307189542,0.653594771,10.45751634
truthful,21,0,0,0,0,2847,709,0,20,4,24,1,1,24,20,4,24,19,70,21,10,65,2,5,74,28,4,0,0,8,126,27,1,0,1,0,30,32,33,1,1,2,0,22,0,31,41,13,15,5,5,1,1,0,12,0,910,73,0,81,84,13.307,12.758,14.8,54.514,12.298,10.466,13.743,6,2,0,0,0,0,8,1,0,1,0,0,2,2,1,2,2,1,7,1,1,2,0,0,2,6,4.01551481,33.76190476,1.283497884,1.128349788,0.282087447,0.987306065,0.846262341,11.84767278
truthful,24,0,0,0,0,2077,576,8,13,10,23,6,6,23,13,10,23,4,58,20,10,59,4,0,52,40,2,1,0,3,96,18,0,0,0,4,29,6,48,0,0,3,0,11,1,17,37,4,11,6,7,1,0,0,2,2,676,39,0,55,84,10.411,9.982,10.8,69.982,8.601,8.014,8.684,3,2,0,0,0,0,5,2,0,2,0,0,4,2,2,2,2,0,7,0,1,0,0,0,1,2,3.605902778,24,1.173611111,0.868055556,0.694444444,1.215277778,0.347222222,14.58333333
truthful,22,0,0,0,0,1625,436,12,3,20,23,0,0,23,3,20,23,5,55,11,10,36,0,0,34,18,1,0,0,6,66,21,0,0,0,1,23,5,24,0,0,2,0,7,0,11,38,6,15,8,4,2,2,0,6,6,528,42,0,57,72,10.849,10.402,10.4,65.03,8.013,10.237,7.886,4,1,0,0,0,0,5,3,0,0,0,0,3,2,1,1,1,0,4,0,0,1,0,0,1,2,3.72706422,19.81818182,1.211009174,1.146788991,0.688073394,0.917431193,0.458715596,16.51376147
